,Position,Track Name,Artist,Streams,URL,Filename,Month,Date,Week Number,Type
135,136,OUT WEST (feat. Young Thug),JACKBOYS,1754599,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
136,137,Suge,DaBaby,1751720,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
137,138,Turks (with Gunna & ft. Travis Scott),NAV,1747692,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
138,139,Lose Somebody,Kygo,1747021,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
139,140,Deep End Freestyle,Sleepy Hallow,1745116,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
140,141,Falling,Harry Styles,1741995,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
141,142,P2,Lil Uzi Vert,1737859,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
142,143,I Fall Apart,Post Malone,1724418,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
143,144,Satisfied,Renée Elise Goldsberry,1716544,https://open.spotify.com/track/3dP0pLbg9OfVwssDjp9aT0,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
144,145,Pop Out (feat. Lil Tjay),Polo G,1714482,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
145,146,Sum 2 Prove,Lil Baby,1682175,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
146,147,"10,000 Hours (with Justin Bieber)",Dan + Shay,1681171,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
147,148,July,Noah Cyrus,1675555,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
148,149,You'll Be Back,Jonathan Groff,1672286,https://open.spotify.com/track/6OG1S805gIrH5nAQbEOPY3,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
149,150,The Less I Know The Better,Tame Impala,1663323,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
150,151,Fuck Love (feat. Trippie Redd),XXXTENTACION,1646114,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
151,152,Memories,Maroon 5,1644504,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
152,153,Wait a Minute!,WILLOW,1637092,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
153,154,Goodbyes (feat. Young Thug),Post Malone,1636260,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
154,155,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",Ty Dolla $ign,1632152,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
155,156,I Hope,Gabby Barrett,1631579,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
156,157,Savage,Megan Thee Stallion,1627383,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
157,158,Gangstas,Pop Smoke,1624505,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
158,159,B.S. (feat. H.E.R.),Jhené Aiko,1623842,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
159,160,Lean Wit Me,Juice WRLD,1623642,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
160,161,Heart On Ice,Rod Wave,1620915,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
161,162,What's Love Got to Do with It,Kygo,1609667,https://open.spotify.com/track/3Be7CLdHZpyzsVijme39cW,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
162,163,Woah,Lil Baby,1607615,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
163,164,when the party's over,Billie Eilish,1597235,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
164,165,Moonlight,XXXTENTACION,1592978,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
165,166,Safaera,Bad Bunny,1583488,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
166,167,Said Sum,Moneybagg Yo,1578345,https://open.spotify.com/track/45npF3MKvCa1sO7s4y7qBf,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
167,168,Go Stupid,Polo G,1576181,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
168,169,Murder On My Mind,YNW Melly,1575231,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
169,170,Maniac,Conan Gray,1572224,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
170,171,No Role Modelz,J. Cole,1570841,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
171,172,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",HIXTAPE,1565951,https://open.spotify.com/track/5FmvaZGd6fulojSToozLRD,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
172,173,Alexander Hamilton,Leslie Odom Jr.,1564900,https://open.spotify.com/track/4TTV7EcfroSLWzXRY6gLv6,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
173,174,Señorita,Shawn Mendes,1563102,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
174,175,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,1562648,https://open.spotify.com/track/0LEFmgIj8ABU7CelzGh5Bs,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
175,176,Kings & Queens,Ava Max,1559778,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
176,177,20 Min,Lil Uzi Vert,1559695,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
177,178,you broke me first,Tate McRae,1554997,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
178,179,Need Me,J.I the Prince of N.Y,1553050,https://open.spotify.com/track/2dzja72gQodveSpguIQGJl,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
179,180,F.N,Lil Tjay,1550382,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
180,181,Funny,Zedd,1549217,https://open.spotify.com/track/4FYbo4yQzu3hGkj2Ix4ucW,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
181,182,Legends,Juice WRLD,1526936,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
182,183,Better Now,Post Malone,1520919,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
183,184,Be Something (feat. Lil Baby),Polo G,1520150,https://open.spotify.com/track/65jw6GhwQW3Db55PxlPEpS,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
184,185,EARFQUAKE,"Tyler, The Creator",1518789,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
185,186,On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,1517176,https://open.spotify.com/track/4ejNoyrhgjrioqJbgTNPu3,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
186,187,Going Bad (feat. Drake),Meek Mill,1514888,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
187,188,Best Part (feat. Daniel Caesar),H.E.R.,1512117,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
188,189,Make It Rain (feat. Rowdy Rebel),Pop Smoke,1511237,https://open.spotify.com/track/71d7LaAgPcNcUopu3OzmP7,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
189,190,Anxiety - Intro,Juice WRLD,1510113,https://open.spotify.com/track/0YevRlTDW9tyIwViCyke8Q,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
190,191,Enjoy Yourself (feat. Karol G),Pop Smoke,1509730,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
191,192,SUGAR,BROCKHAMPTON,1508496,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
192,193,The Climb Back,J. Cole,1507441,https://open.spotify.com/track/0FlfN5cbUUpIHCRH8X1M44,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
193,194,La Jeepeta - Remix,Nio Garcia,1502217,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
194,195,Helpless,Phillipa Soo,1501091,https://open.spotify.com/track/54Sc7mZQ1RM03STpk4SfaA,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
195,196,Solitaires (feat. Travis Scott),Future,1497731,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
196,197,Tommy Lee (feat. Post Malone),Tyla Yaweh,1495636,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
197,198,Yo Perreo Sola,Bad Bunny,1491048,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
198,199,When It Rains It Pours,Luke Combs,1489746,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
199,200,Bluebird,Miranda Lambert,1489088,https://open.spotify.com/track/0kPeZAyIhIfeZNrtfjJGDB,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
0,1,cardigan,Taylor Swift,15463280,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
1,2,the 1,Taylor Swift,15047184,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
2,3,exile (feat. Bon Iver),Taylor Swift,14859480,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
3,4,the last great american dynasty,Taylor Swift,11999399,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
4,5,my tears ricochet,Taylor Swift,11710372,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
5,6,august,Taylor Swift,10788321,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
6,7,mirrorball,Taylor Swift,10150822,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
7,8,seven,Taylor Swift,9865481,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
8,9,invisible string,Taylor Swift,9622168,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
9,10,this is me trying,Taylor Swift,9327485,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
10,11,illicit affairs,Taylor Swift,9031244,https://open.spotify.com/track/2NmsngXHeC1GQ9wWrzhOMf,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
11,12,ROCKSTAR (feat. Roddy Ricch),DaBaby,8843096,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
12,13,Wishing Well,Juice WRLD,8615572,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
13,14,betty,Taylor Swift,8603776,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
14,15,mad woman,Taylor Swift,8269043,https://open.spotify.com/track/2QDyYdZyhlP2fp79KZX8Bi,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
15,16,Come & Go (with Marshmello),Juice WRLD,8139357,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
16,17,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7644619,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
17,18,epiphany,Taylor Swift,7588567,https://open.spotify.com/track/08fa9LFcFBTcilB3iq2e2A,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
18,19,peace,Taylor Swift,7394448,https://open.spotify.com/track/7MbT4I8qGntX4fMdqMQgke,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
19,20,hoax,Taylor Swift,6549141,https://open.spotify.com/track/6MWoRt97mnSTXZhu3ggi9C,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
20,21,POPSTAR (feat. Drake),DJ Khaled,6310455,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
21,22,Blueberry Faygo,Lil Mosey,5858228,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
22,23,Watermelon Sugar,Harry Styles,5765082,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
23,24,Blinding Lights,The Weeknd,5673850,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
24,25,Conversations,Juice WRLD,5643398,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
25,26,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,5144672,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
26,27,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,4948900,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
27,28,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,4948004,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
28,29,Rags2Riches (feat. ATR Son Son),Rod Wave,4881456,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
29,30,Perfect,Logic,4855425,https://open.spotify.com/track/5jbDih9bLGmI8ycUKkN5XA,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
30,31,Savage Love (Laxed - Siren Beat),Jawsh 685,4824043,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
31,32,Lion King On Ice,J. Cole,4636961,https://open.spotify.com/track/1ZvBVbsaNqHEP6ymXaPGlj,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
32,33,The Climb Back,J. Cole,4597186,https://open.spotify.com/track/0FlfN5cbUUpIHCRH8X1M44,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
33,34,Righteous,Juice WRLD,4434616,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
34,35,GO (feat. Juice WRLD),The Kid LAROI,4399810,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
35,36,Party Girl,StaySolidRocky,4372921,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
36,37,Life's A Mess (feat. Halsey),Juice WRLD,4348472,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
37,38,Roses - Imanbek Remix,SAINt JHN,4294618,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
38,39,We Paid (feat. 42 Dugg),Lil Baby,4293723,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
39,40,GREECE (feat. Drake),DJ Khaled,4206035,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
40,41,The Box,Roddy Ricch,4079708,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
41,42,Go Crazy,Chris Brown,3958174,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
42,43,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,3714679,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
43,44,Blood On My Jeans,Juice WRLD,3690376,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
44,45,THE SCOTTS,THE SCOTTS,3630537,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
45,46,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,3579493,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
46,47,death bed (coffee for your head),Powfu,3537147,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
47,48,Sunday Best,Surfaces,3446318,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
48,49,Nobody's Love,Maroon 5,3378587,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
49,50,Lucid Dreams,Juice WRLD,3369297,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
50,51,WHATS POPPIN,Jack Harlow,3354556,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
51,52,Toosie Slide,Drake,3349592,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
52,53,Got It On Me,Pop Smoke,3281247,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
53,54,Savage Remix (feat. Beyoncé),Megan Thee Stallion,3236445,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
54,55,Circles,Post Malone,3234900,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
55,56,After Party,Don Toliver,3191292,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
56,57,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3164797,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
57,58,The Bigger Picture,Lil Baby,3150843,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
58,59,Intentions (feat. Quavo),Justin Bieber,3080126,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
59,60,Rain On Me (with Ariana Grande),Lady Gaga,3038631,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
60,61,Robbery,Juice WRLD,3034282,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
61,62,Hit My Line,Logic,3026006,https://open.spotify.com/track/24FR8mXTaiGZPrxnkf1kcP,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
62,63,Stay High,Juice WRLD,3025418,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
63,64,Chicago Freestyle (feat. Giveon),Drake,2957320,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
64,65,GP4,Logic,2945438,https://open.spotify.com/track/1OmmCrliFMIWzNke437KHE,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
65,66,Flex (feat. Juice WRLD),Polo G,2923486,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
66,67,No Pressure Intro,Logic,2910225,https://open.spotify.com/track/41hwbZ1yF705MxJ7H9bwEu,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
67,68,All Girls Are The Same,Juice WRLD,2898302,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
68,69,RELENTLESS (feat. Lil Uzi Vert),Gunna,2894442,https://open.spotify.com/track/6nDSLDomNqfet6w0r1GHAz,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
69,70,Titanic,Juice WRLD,2883148,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
70,71,Dior,Pop Smoke,2876105,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
71,72,Bad Energy,Juice WRLD,2874638,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
