,Position,Track Name,Artist,Streams,URL,Filename
180,181,Breaking Me,Topic,1524057,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,regional-us-weekly-2020-11-06--2020-11-13.csv
181,182,Walk Em Down (feat. Roddy Ricch),NLE Choppa,1517259,https://open.spotify.com/track/1Z0cZI0UzNbP9L8MzzGxqf,regional-us-weekly-2020-11-06--2020-11-13.csv
182,183,Heartless (feat. Morgan Wallen),Diplo,1515634,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk,regional-us-weekly-2020-11-06--2020-11-13.csv
183,184,Say You Won't Let Go,James Arthur,1510253,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,regional-us-weekly-2020-11-06--2020-11-13.csv
184,185,I Hope,Gabby Barrett,1497067,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo,regional-us-weekly-2020-11-06--2020-11-13.csv
185,186,Fuck Love (feat. Trippie Redd),XXXTENTACION,1490560,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-11-06--2020-11-13.csv
186,187,everything i wanted,Billie Eilish,1489544,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-11-06--2020-11-13.csv
187,188,Money Trees,Kendrick Lamar,1489334,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4,regional-us-weekly-2020-11-06--2020-11-13.csv
188,189,"10,000 Hours (with Justin Bieber)",Dan + Shay,1488185,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-11-06--2020-11-13.csv
189,190,GREECE (feat. Drake),DJ Khaled,1486700,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,regional-us-weekly-2020-11-06--2020-11-13.csv
190,191,Dancing in My Room,347aidan,1476212,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX,regional-us-weekly-2020-11-06--2020-11-13.csv
191,192,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,1463973,https://open.spotify.com/track/5i7ThJfYLAzp2DyZuFpF6j,regional-us-weekly-2020-11-06--2020-11-13.csv
192,193,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,1462656,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,regional-us-weekly-2020-11-06--2020-11-13.csv
193,194,Don't Start Now,Dua Lipa,1459717,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,regional-us-weekly-2020-11-06--2020-11-13.csv
194,195,Chicago Freestyle (feat. Giveon),Drake,1459407,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,regional-us-weekly-2020-11-06--2020-11-13.csv
195,196,Wow.,Post Malone,1458726,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-11-06--2020-11-13.csv
196,197,"Crazy Story, Pt. 3",King Von,1458282,https://open.spotify.com/track/23TwR29GSeJBfXnXhmDlwR,regional-us-weekly-2020-11-06--2020-11-13.csv
197,198,Dance Monkey,Tones And I,1456516,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,regional-us-weekly-2020-11-06--2020-11-13.csv
198,199,rockstar (feat. 21 Savage),Post Malone,1452793,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-11-06--2020-11-13.csv
199,200,Underneath the Tree,Kelly Clarkson,1450580,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,regional-us-weekly-2020-11-06--2020-11-13.csv
0,1,Therefore I Am,Billie Eilish,9731282,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,regional-us-weekly-2020-11-13--2020-11-20.csv
1,2,positions,Ariana Grande,8417690,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,regional-us-weekly-2020-11-13--2020-11-20.csv
2,3,DÁKITI,Bad Bunny,7488998,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS,regional-us-weekly-2020-11-13--2020-11-20.csv
3,4,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,6816877,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,regional-us-weekly-2020-11-13--2020-11-20.csv
4,5,Mood (feat. iann dior),24kGoldn,6721409,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,regional-us-weekly-2020-11-13--2020-11-20.csv
5,6,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,5899468,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,regional-us-weekly-2020-11-13--2020-11-20.csv
6,7,WAP (feat. Megan Thee Stallion),Cardi B,5484786,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,regional-us-weekly-2020-11-13--2020-11-20.csv
7,8,pov,Ariana Grande,5454790,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,regional-us-weekly-2020-11-13--2020-11-20.csv
8,9,34+35,Ariana Grande,5381072,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,regional-us-weekly-2020-11-13--2020-11-20.csv
9,10,What You Know Bout Love,Pop Smoke,5119246,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,regional-us-weekly-2020-11-13--2020-11-20.csv
10,11,Laugh Now Cry Later (feat. Lil Durk),Drake,4996974,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,regional-us-weekly-2020-11-13--2020-11-20.csv
11,12,Drankin N Smokin,Future,4336720,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv,regional-us-weekly-2020-11-13--2020-11-20.csv
12,13,Lonely (with benny blanco),Justin Bieber,4224865,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,regional-us-weekly-2020-11-13--2020-11-20.csv
13,14,HOLIDAY,Lil Nas X,4187665,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,regional-us-weekly-2020-11-13--2020-11-20.csv
14,15,Tyler Herro,Jack Harlow,4180467,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB,regional-us-weekly-2020-11-13--2020-11-20.csv
15,16,Come & Go (with Marshmello),Juice WRLD,3944151,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,regional-us-weekly-2020-11-13--2020-11-20.csv
16,17,Holy (feat. Chance The Rapper),Justin Bieber,3856257,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,regional-us-weekly-2020-11-13--2020-11-20.csv
17,18,Hawái - Remix,Maluma,3841851,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F,regional-us-weekly-2020-11-13--2020-11-20.csv
18,19,ROCKSTAR (feat. Roddy Ricch),DaBaby,3799912,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,regional-us-weekly-2020-11-13--2020-11-20.csv
19,20,Put Your Records On,Ritt Momney,3729114,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,regional-us-weekly-2020-11-13--2020-11-20.csv
20,21,Blinding Lights,The Weeknd,3694369,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,regional-us-weekly-2020-11-13--2020-11-20.csv
21,22,Heather,Conan Gray,3660891,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,regional-us-weekly-2020-11-13--2020-11-20.csv
22,23,All I Want for Christmas Is You,Mariah Carey,3647059,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,regional-us-weekly-2020-11-13--2020-11-20.csv
23,24,Wishing Well,Juice WRLD,3619516,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,regional-us-weekly-2020-11-13--2020-11-20.csv
24,25,SO DONE,The Kid LAROI,3590510,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,regional-us-weekly-2020-11-13--2020-11-20.csv
25,26,Stripes Like Burberry,Future,3552616,https://open.spotify.com/track/6lt8iodSkYWEV0ifKCSlfg,regional-us-weekly-2020-11-13--2020-11-20.csv
26,27,you broke me first,Tate McRae,3441467,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,regional-us-weekly-2020-11-13--2020-11-20.csv
27,28,Levitating (feat. DaBaby),Dua Lipa,3386558,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,regional-us-weekly-2020-11-13--2020-11-20.csv
28,29,That’s It,Future,3369998,https://open.spotify.com/track/5n6gBhdEjCuj3obgCoTEFD,regional-us-weekly-2020-11-13--2020-11-20.csv
29,30,Forever After All,Luke Combs,3265082,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew,regional-us-weekly-2020-11-13--2020-11-20.csv
30,31,Sofia,Clairo,3262959,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,regional-us-weekly-2020-11-13--2020-11-20.csv
31,32,Watermelon Sugar,Harry Styles,3217583,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-11-13--2020-11-20.csv
32,33,Runnin,21 Savage,3178448,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,regional-us-weekly-2020-11-13--2020-11-20.csv
33,34,Martin & Gina,Polo G,3139561,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,regional-us-weekly-2020-11-13--2020-11-20.csv
34,35,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,3080627,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,regional-us-weekly-2020-11-13--2020-11-20.csv
35,36,Whoopty,CJ,3038024,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,regional-us-weekly-2020-11-13--2020-11-20.csv
36,37,All Girls Are The Same,Juice WRLD,3014644,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-11-13--2020-11-20.csv
37,38,Rockin' Around The Christmas Tree,Brenda Lee,3003230,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,regional-us-weekly-2020-11-13--2020-11-20.csv
38,39,Be Like That - feat. Swae Lee & Khalid,Kane Brown,2968044,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,regional-us-weekly-2020-11-13--2020-11-20.csv
39,40,Dreams - 2004 Remaster,Fleetwood Mac,2967653,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,regional-us-weekly-2020-11-13--2020-11-20.csv
40,41,my ex's best friend (with blackbear),Machine Gun Kelly,2954126,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,regional-us-weekly-2020-11-13--2020-11-20.csv
41,42,Blueberry Faygo,Lil Mosey,2951175,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,regional-us-weekly-2020-11-13--2020-11-20.csv
42,43,Starting Over,Chris Stapleton,2934317,https://open.spotify.com/track/3K07bGe8iljQ3mOKArHLDo,regional-us-weekly-2020-11-13--2020-11-20.csv
43,44,Dynamite,BTS,2928068,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,regional-us-weekly-2020-11-13--2020-11-20.csv
44,45,Lucid Dreams,Juice WRLD,2862995,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,regional-us-weekly-2020-11-13--2020-11-20.csv
45,46,Jingle Bell Rock,Bobby Helms,2839183,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj,regional-us-weekly-2020-11-13--2020-11-20.csv
46,47,Real Baby Pluto,Future,2814589,https://open.spotify.com/track/1rP5gAqMlm8d6UnfseuzSm,regional-us-weekly-2020-11-13--2020-11-20.csv
47,48,Wonder,Shawn Mendes,2746001,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb,regional-us-weekly-2020-11-13--2020-11-20.csv
48,49,motive (with Doja Cat),Ariana Grande,2743961,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,regional-us-weekly-2020-11-13--2020-11-20.csv
49,50,Last Christmas,Wham!,2739103,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,regional-us-weekly-2020-11-13--2020-11-20.csv
50,51,POPSTAR (feat. Drake),DJ Khaled,2734744,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,regional-us-weekly-2020-11-13--2020-11-20.csv
51,52,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2731239,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-11-13--2020-11-20.csv
52,53,Mr. Right Now (feat. Drake),21 Savage,2713476,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,regional-us-weekly-2020-11-13--2020-11-20.csv
53,54,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,2711315,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz,regional-us-weekly-2020-11-13--2020-11-20.csv
54,55,Santa Tell Me,Ariana Grande,2693569,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,regional-us-weekly-2020-11-13--2020-11-20.csv
55,56,Robbery,Juice WRLD,2682175,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,regional-us-weekly-2020-11-13--2020-11-20.csv
56,57,It's the Most Wonderful Time of the Year,Andy Williams,2674774,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A,regional-us-weekly-2020-11-13--2020-11-20.csv
57,58,Sweater Weather,The Neighbourhood,2656138,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,regional-us-weekly-2020-11-13--2020-11-20.csv
58,59,Daisy,Ashnikko,2597862,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk,regional-us-weekly-2020-11-13--2020-11-20.csv
59,60,Took Her To The O,King Von,2570808,https://open.spotify.com/track/7fEoXCZTZFosUFvFQg1BmW,regional-us-weekly-2020-11-13--2020-11-20.csv
60,61,Circles,Post Malone,2557308,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-11-13--2020-11-20.csv
61,62,Someone You Loved,Lewis Capaldi,2517417,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-11-13--2020-11-20.csv
62,63,The Box,Roddy Ricch,2507317,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,regional-us-weekly-2020-11-13--2020-11-20.csv
63,64,It's Beginning to Look a Lot like Christmas,Michael Bublé,2484404,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,regional-us-weekly-2020-11-13--2020-11-20.csv
64,65,Mood Swings (feat. Lil Tjay),Pop Smoke,2478465,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,regional-us-weekly-2020-11-13--2020-11-20.csv
65,66,Marni On Me,Future,2407960,https://open.spotify.com/track/6NaVCCFGylOLZAgk5eTTid,regional-us-weekly-2020-11-13--2020-11-20.csv
66,67,Before You Go,Lewis Capaldi,2364737,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-11-13--2020-11-20.csv
67,68,Million Dollar Play,Future,2361150,https://open.spotify.com/track/7liO3TEHfUqLnIlN54CW1D,regional-us-weekly-2020-11-13--2020-11-20.csv
68,69,ALWAYS DO,The Kid LAROI,2346000,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE,regional-us-weekly-2020-11-13--2020-11-20.csv
69,70,PRACTICE,DaBaby,2310047,https://open.spotify.com/track/4Z5FyQlevoHoa5FsIVKZju,regional-us-weekly-2020-11-13--2020-11-20.csv
70,71,GO (feat. Juice WRLD),The Kid LAROI,2303099,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,regional-us-weekly-2020-11-13--2020-11-20.csv
71,72,Go Crazy,Chris Brown,2279743,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,regional-us-weekly-2020-11-13--2020-11-20.csv
72,73,Sleeping On The Floor,Future,2271361,https://open.spotify.com/track/0DUHmrwC8ZviGGC2o2JBy1,regional-us-weekly-2020-11-13--2020-11-20.csv
73,74,just like magic,Ariana Grande,2244794,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe,regional-us-weekly-2020-11-13--2020-11-20.csv
74,75,Train Wreck,James Arthur,2235946,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,regional-us-weekly-2020-11-13--2020-11-20.csv
75,76,off the table (with The Weeknd),Ariana Grande,2218285,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD,regional-us-weekly-2020-11-13--2020-11-20.csv
76,77,Golden,Harry Styles,2203093,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,regional-us-weekly-2020-11-13--2020-11-20.csv
77,78,7 Summers,Morgan Wallen,2186082,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy,regional-us-weekly-2020-11-13--2020-11-20.csv
78,79,Better Together,Luke Combs,2177868,https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7,regional-us-weekly-2020-11-13--2020-11-20.csv
79,80,Smile (with The Weeknd),Juice WRLD,2148314,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,regional-us-weekly-2020-11-13--2020-11-20.csv
80,81,Electric Love,BØRNS,2143233,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,regional-us-weekly-2020-11-13--2020-11-20.csv
81,82,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2137547,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,regional-us-weekly-2020-11-13--2020-11-20.csv
82,83,SLOW DANCING IN THE DARK,Joji,2133802,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-11-13--2020-11-20.csv
83,84,Midnight Sky,Miley Cyrus,2131264,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,regional-us-weekly-2020-11-13--2020-11-20.csv
84,85,Are You Bored Yet? (feat. Clairo),Wallows,2125382,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,regional-us-weekly-2020-11-13--2020-11-20.csv
85,86,Adore You,Harry Styles,2108323,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-11-13--2020-11-20.csv
86,87,Jocelyn Flores,XXXTENTACION,2095615,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-11-13--2020-11-20.csv
87,88,Plastic,Future,2072356,https://open.spotify.com/track/6GK5du9ndZ7ZwMBrTRTGMH,regional-us-weekly-2020-11-13--2020-11-20.csv
88,89,Life Is Good (feat. Drake),Future,2070732,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,regional-us-weekly-2020-11-13--2020-11-20.csv
89,90,Spicy (feat. Post Malone),Ty Dolla $ign,2065808,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP,regional-us-weekly-2020-11-13--2020-11-20.csv
90,91,Savage Love (Laxed - Siren Beat),Jawsh 685,2059425,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,regional-us-weekly-2020-11-13--2020-11-20.csv
91,92,Underneath the Tree,Kelly Clarkson,2050217,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,regional-us-weekly-2020-11-13--2020-11-20.csv
92,93,Whiskey Glasses,Morgan Wallen,2046688,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-11-13--2020-11-20.csv
93,94,goosebumps,Travis Scott,2035050,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-11-13--2020-11-20.csv
94,95,More Than My Hometown,Morgan Wallen,2029551,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz,regional-us-weekly-2020-11-13--2020-11-20.csv
95,96,Daddy Issues,The Neighbourhood,2026380,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,regional-us-weekly-2020-11-13--2020-11-20.csv
96,97,death bed (coffee for your head),Powfu,2025494,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,regional-us-weekly-2020-11-13--2020-11-20.csv
97,98,If the World Was Ending - feat. Julia Michaels,JP Saxe,2023886,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,regional-us-weekly-2020-11-13--2020-11-20.csv
98,99,lovely (with Khalid),Billie Eilish,2022057,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-11-13--2020-11-20.csv
99,100,After Party,Don Toliver,1988872,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,regional-us-weekly-2020-11-13--2020-11-20.csv
100,101,hot girl bummer,blackbear,1949647,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9,regional-us-weekly-2020-11-13--2020-11-20.csv
101,102,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,1943285,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,regional-us-weekly-2020-11-13--2020-11-20.csv
102,103,safety net (feat. Ty Dolla $ign),Ariana Grande,1925156,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg,regional-us-weekly-2020-11-13--2020-11-20.csv
103,104,Roses - Imanbek Remix,SAINt JHN,1905667,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,regional-us-weekly-2020-11-13--2020-11-20.csv
104,105,Righteous,Juice WRLD,1876197,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm,regional-us-weekly-2020-11-13--2020-11-20.csv
105,106,One Of Them Girls,Lee Brice,1871581,https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa,regional-us-weekly-2020-11-13--2020-11-20.csv
106,107,Falling,Harry Styles,1869290,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-11-13--2020-11-20.csv
107,108,21,Polo G,1868708,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-11-13--2020-11-20.csv
108,109,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1865330,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-11-13--2020-11-20.csv
109,110,nasty,Ariana Grande,1865121,https://open.spotify.com/track/0sci7ppTZFm4mjcH3nu8yO,regional-us-weekly-2020-11-13--2020-11-20.csv
110,111,Dior,Pop Smoke,1860500,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,regional-us-weekly-2020-11-13--2020-11-20.csv
111,112,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,1857225,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,regional-us-weekly-2020-11-13--2020-11-20.csv
112,113,Star Shopping,Lil Peep,1846992,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,regional-us-weekly-2020-11-13--2020-11-20.csv
113,114,HIGHEST IN THE ROOM,Travis Scott,1846554,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,regional-us-weekly-2020-11-13--2020-11-20.csv
114,115,Beautiful Crazy,Luke Combs,1816915,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-11-13--2020-11-20.csv
115,116,ROXANNE,Arizona Zervas,1803898,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-11-13--2020-11-20.csv
116,117,Sunday Best,Surfaces,1801635,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,regional-us-weekly-2020-11-13--2020-11-20.csv
117,118,Ballin' (with Roddy Ricch),Mustard,1796150,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-11-13--2020-11-20.csv
118,119,everything i wanted,Billie Eilish,1794486,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-11-13--2020-11-20.csv
119,120,Wolves (feat. Post Malone),Big Sean,1783375,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,regional-us-weekly-2020-11-13--2020-11-20.csv
120,121,No Role Modelz,J. Cole,1781707,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,regional-us-weekly-2020-11-13--2020-11-20.csv
121,122,BOP,DaBaby,1776710,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-11-13--2020-11-20.csv
122,123,Chasin' You,Morgan Wallen,1775395,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-11-13--2020-11-20.csv
123,124,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,1775125,https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a,regional-us-weekly-2020-11-13--2020-11-20.csv
124,125,Onna Come Up,Lil Eazzyy,1771950,https://open.spotify.com/track/3NxFTRr0692mbC5hD0nEZD,regional-us-weekly-2020-11-13--2020-11-20.csv
125,126,Deep End,Fousheé,1769573,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,regional-us-weekly-2020-11-13--2020-11-20.csv
126,127,Take You Dancing,Jason Derulo,1767898,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,regional-us-weekly-2020-11-13--2020-11-20.csv
