,Unnamed: 0,Unnamed: 0.1,Position,Track Name,Artist,Streams,URL,Filename,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
466,466,66,67,Me Gusta (with Cardi B & Myke Towers),Anitta,2351182,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7FNnA9vBm6EKceENgCGRMb,funk carioca,funk pop,pagode baiano
467,467,67,68,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,2326339,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,1vyhD5VmyZ7KMfW5gqLgo5,latin,reggaeton,reggaeton colombiano
468,468,68,69,Life Is Good (feat. Drake),Future,2316630,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
469,469,69,70,Intentions (feat. Quavo),Justin Bieber,2309325,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
470,470,70,71,Tap In,Saweetie,2295737,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6cK3NBO6uP7hh0oyuVELFl,cali rap,dance pop,pop
471,471,71,72,Rags2Riches 2 (feat. Lil Baby),Rod Wave,2293740,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,45TgXXqMDdF8BkjA83OM7z,florida rap,unspecified,unspecified
472,472,72,73,Girls in the Hood,Megan Thee Stallion,2278687,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
473,473,73,74,SICKO MODE,Travis Scott,2274896,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,unspecified
474,474,74,75,cardigan,Taylor Swift,2270328,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,06HL4z0CvFAxyc27GXpf02,pop,post-teen pop,unspecified
475,475,75,76,hot girl bummer,blackbear,2264064,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,2cFrymmkijnjDg9SS92EPM,electropop,pop,pop rap
476,476,76,77,Still Don't Know My Name,Labrinth,2247316,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,2feDdbD5araYcm6JhFHHw7,indie poptimism,pop,post-teen pop
477,477,77,78,Whiskey Glasses,Morgan Wallen,2234234,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,unspecified,unspecified
478,478,78,79,HIGHEST IN THE ROOM,Travis Scott,2206659,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,unspecified
479,479,79,80,Dior,Pop Smoke,2198191,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,unspecified,unspecified
480,480,80,81,You Got It,Vedo,2193271,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3wVXTWabe3viT0jF7DfjOL,pop r&b,r&b,unspecified
481,481,81,82,Sunday Best,Surfaces,2185812,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4ETSs924pXMzjIeD6E9b4u,bedroom soul,pop,unspecified
482,482,82,83,WHATS POPPIN,Jack Harlow,2178885,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
483,483,83,84,Daisy,Ashnikko,2176600,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3PyJHH2wyfQK3WZrk9rpmP,alt z,electropop,escape room
484,484,84,85,Toosie Slide,Drake,2163911,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
485,485,85,86,September,"Earth, Wind & Fire",2161243,https://open.spotify.com/track/4f2GB5ZC7vOUYPAg69N2Xw,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4QQgXkCYTt3BlENzhyNETg,disco,funk,jazz funk
486,486,86,87,THE SCOTTS,THE SCOTTS,2153348,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,2PaZWGu5T5nHjY2xxAkFsT,unspecified,unspecified,unspecified
487,487,87,88,Are You Bored Yet? (feat. Clairo),Wallows,2151127,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,0NIPkIjTV8mB795yEIiPYL,indie pop,modern rock,pop
488,488,88,89,The Bigger Picture,Lil Baby,2137848,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
489,489,89,90,More Than My Hometown,Morgan Wallen,2082898,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,unspecified,unspecified
490,490,90,91,Chasin' You,Morgan Wallen,2074859,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,unspecified,unspecified
491,491,91,92,ROXANNE,Arizona Zervas,2067894,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,unspecified
492,492,92,93,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2067744,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
493,493,93,94,Falling,Trevor Daniel,2021211,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7uaIm6Pw7xplS8Dy06V6pT,alternative r&b,melodic rap,pop rap
494,494,94,95,Ballin' (with Roddy Ricch),Mustard,2006568,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,0YinUQ50QDB7ZxSCLyQ40k,cali rap,hip hop,pop rap
495,495,95,96,Jocelyn Flores,XXXTENTACION,2001149,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,unspecified
496,496,96,97,If the World Was Ending - feat. Julia Michaels,JP Saxe,2000405,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,66W9LaWS0DPdL7Sz8iYGYe,alt z,canadian contemporary r&b,indie cafe pop
497,497,97,98,SLOW DANCING IN THE DARK,Joji,1987947,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3MZsBdqDrRTJihTHQrO6Dq,alternative r&b,viral pop,unspecified
498,498,98,99,the 1,Taylor Swift,1981055,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,06HL4z0CvFAxyc27GXpf02,pop,post-teen pop,unspecified
499,499,99,100,Stunnin' (feat. Harm Franklin),Curtis Waters,1980204,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,2JbE7jUIGtpXSzytnyMg6U,unspecified,unspecified,unspecified
500,500,100,101,OK Not To Be OK,Marshmello,1960626,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,64KEffDW9EtZ1y2vBYgq8T,brostep,edm,pop
501,501,101,102,my future,Billie Eilish,1946666,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
502,502,102,103,exile (feat. Bon Iver),Taylor Swift,1939022,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,06HL4z0CvFAxyc27GXpf02,pop,post-teen pop,unspecified
503,503,103,104,Walk Em Down (feat. Roddy Ricch),NLE Choppa,1924960,https://open.spotify.com/track/1Z0cZI0UzNbP9L8MzzGxqf,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,0ErzCpIMyLcjPiwT4elrtZ,memphis hip hop,unspecified,unspecified
504,504,104,105,Flex (feat. Juice WRLD),Polo G,1918507,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6AgTAQt8XS6jRWi4sX7w49,chicago rap,unspecified,unspecified
505,505,105,106,Savage Remix (feat. Beyoncé),Megan Thee Stallion,1918000,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
506,506,106,107,Excitement,Trippie Redd,1906047,https://open.spotify.com/track/3WnTQDd9A3bpBfzCziElU9,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6Xgp2XMz1fhVYe7i6yNAax,melodic rap,rap,trap
507,507,107,108,BLIND (feat. Young Thug),DaBaby,1892203,https://open.spotify.com/track/2T5NBwKRySiCR78vVk08vr,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,unspecified
508,508,108,109,Money Trees,Kendrick Lamar,1868260,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,2YZyLoL8N0Wb9xBt1NhZWg,conscious hip hop,hip hop,rap
509,509,109,110,Beautiful Crazy,Luke Combs,1867809,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,718COspgdWOnwOFpJHRZHS,contemporary country,unspecified,unspecified
510,510,110,111,Stuck with U (with Justin Bieber),Ariana Grande,1852907,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
511,511,111,112,Falling,Harry Styles,1845621,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,unspecified
512,512,112,113,I Hope,Gabby Barrett,1838920,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6Iz3eq2aQGFf7TbGT2iahL,contemporary country,unspecified,unspecified
513,513,113,114,Said Sum (feat. City Girls & DaBaby) - Remix,Moneybagg Yo,1837101,https://open.spotify.com/track/13VXVxePp4NUiXwtmQ0viz,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3tJoFztHeIJkJWMrx0td2f,hip hop,rap,southern hip hop
514,514,114,115,No Guidance (feat. Drake),Chris Brown,1834134,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7bXgB6jMjp9ATFy66eO08Z,dance pop,pop,pop rap
515,515,115,116,Chicago Freestyle (feat. Giveon),Drake,1831049,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
516,516,116,117,No Wind Resistance!,Kinneret,1824309,https://open.spotify.com/track/78Vm1H6bT8WQyPNyx7HBhP,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5pnHmnSlN4hJqjG3VWtdYJ,unspecified,unspecified,unspecified
517,517,117,118,feel something,Bea Miller,1799596,https://open.spotify.com/track/7JDWhC422Gtk1Bq0mL3OTC,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,1o2NpYGqHiCq7FoiYdyd1x,alt z,dance pop,electropop
518,518,118,119,Heartless (feat. Morgan Wallen),Diplo,1772731,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5fMUXHkw8R8eOP2RNVYEZX,bmore,dance pop,edm
519,519,119,120,Star Shopping,Lil Peep,1772688,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,2kCcBybjl3SAtIcwdWpUe3,emo rap,lgbtq+ hip hop,unspecified
520,520,120,121,High Fashion (feat. Mustard),Roddy Ricch,1771776,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
521,521,121,122,20 Min,Lil Uzi Vert,1770600,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
522,522,122,123,Narrow Road (feat. Lil Baby),NLE Choppa,1768913,https://open.spotify.com/track/0mCiEhtdRn5YYhefLXcxI7,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,0ErzCpIMyLcjPiwT4elrtZ,memphis hip hop,unspecified,unspecified
523,523,123,124,Godzilla (feat. Juice WRLD),Eminem,1767896,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,hip hop,rap
524,524,124,125,Dance Monkey,Tones And I,1765441,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,2NjfBq1NflQcKSeiDooVjY,australian pop,pop,unspecified
525,525,125,126,Sofia,Clairo,1755406,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3l0CmX0FuQjFxr8SK7Vqag,bedroom pop,pop,unspecified
526,526,126,127,Sweater Weather,The Neighbourhood,1752965,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,77SW9BnxLY8rJ0RciFqkHh,modern alternative rock,modern rock,pop
527,527,127,128,Take You Dancing,Jason Derulo,1749894,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,07YZf4WDAMNwqr4jfgOZ8y,dance pop,pop,pop rap
528,528,128,129,BOP,DaBaby,1746970,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,unspecified
529,529,129,130,SAD!,XXXTENTACION,1741955,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,unspecified
530,530,130,131,MIDDLE CHILD,J. Cole,1738982,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
531,531,131,132,Life's A Mess (feat. Halsey),Juice WRLD,1737650,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
532,532,132,133,July,Noah Cyrus,1733810,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,55fhWPvDiMpLnE4ZzNXZyW,alt z,dance pop,pop
533,533,133,134,When You Down (with Polo G feat. Lil Durk),Lil Tecca,1731080,https://open.spotify.com/track/5kTn07V96U8LyoQgz6DZzX,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap,rap,trap
534,534,134,135,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,1729210,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,unspecified,unspecified
535,535,135,136,lovely (with Khalid),Billie Eilish,1726302,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
536,536,136,137,My Window (feat. Lil Wayne),YoungBoy Never Broke Again,1721251,https://open.spotify.com/track/7IECs9d4Rrlpa7tiHOCE1w,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7wlFDEWiM5OoIAt8RSli8b,baton rouge rap,trap,unspecified
537,537,137,138,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,1718242,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3hcs9uc56yIGFCSy9leWe7,chicago drill,chicago rap,drill
538,538,138,139,Hit Different,SZA,1711557,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7tYKF4w9nC0nq9CsPZTHyP,pop,pop rap,r&b
539,539,139,140,Rags2Riches (feat. ATR Son Son),Rod Wave,1708471,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,45TgXXqMDdF8BkjA83OM7z,florida rap,unspecified,unspecified
540,540,140,141,Don't Start Now,Dua Lipa,1700276,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
541,541,141,142,One Of Them Girls,Lee Brice,1697467,https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5Zq7R5qmi58ByYyBQTlNuk,contemporary country,country,country road
542,542,142,143,Tongue Tied,Grouplove,1696325,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3kVUvbeRdcrqQ3oHk5hPdx,indie pop,indie rock,indietronica
543,543,143,144,Break My Heart,Dua Lipa,1682413,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
544,544,144,145,PTSD,G Herbo,1681540,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5QdEbQJ3ylBnc3gsIASAT5,chicago drill,chicago rap,drill
545,545,145,146,everything i wanted,Billie Eilish,1678284,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
546,546,146,147,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1671994,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
547,547,147,148,Kings & Queens,Ava Max,1666259,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4npEfmQ6YuiwW1GpUmaq3F,dance pop,pop,unspecified
548,548,148,149,One Too Many,Keith Urban,1663624,https://open.spotify.com/track/3X7H1FAiWAW937WvsFeMhe,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,0u2FHSq3ln94y5Q57xazwf,australian country,australian pop,contemporary country
549,549,149,150,No Role Modelz,J. Cole,1662005,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
550,550,150,151,Prospect (ft. Lil Baby),iann dior,1653568,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6ASri4ePR7RlsvIQgWPJpS,melodic rap,pop rap,unspecified
551,551,151,152,I Fall Apart,Post Malone,1642201,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
552,552,152,153,The Less I Know The Better,Tame Impala,1637818,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5INjqkS1o8h1imAzPqGZBb,australian psych,neo-psychedelic,unspecified
553,553,153,154,rockstar (feat. 21 Savage),Post Malone,1628688,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
554,554,154,155,Pussy Talk,City Girls,1622327,https://open.spotify.com/track/5EzL7hGT9g2Tvqsy158Lu9,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,37hAfseJWi0G3Scife12Il,dance pop,pop,pop rap
555,555,155,156,Kacey Talk,YoungBoy Never Broke Again,1611444,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7wlFDEWiM5OoIAt8RSli8b,baton rouge rap,trap,unspecified
