,Position,Track Name,Artist,Streams,URL,Filename,Month,Date,Week Number,Type,Artist ID,Genre 1,Genre 2,Genre 3
799,200,Lights Up,Harry Styles,1494534,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,regional-us-weekly-2020-05-22--2020-05-29.csv,May,2020-05-22,21,Top 200,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
800,1,ROCKSTAR (feat. Roddy Ricch),DaBaby,10375792,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
801,2,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,7298716,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
802,3,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7189682,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
803,4,Watermelon Sugar,Harry Styles,6689854,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
804,5,Blueberry Faygo,Lil Mosey,6492849,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,5zctI4wO9XSKS8XwcnqEHk,melodic rap,rap,rap conscient
805,6,Party Girl,StaySolidRocky,6433310,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,1XLWox9w1Yvbodui0SRhUQ,melodic rap,,
806,7,Blinding Lights,The Weeknd,6411195,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
807,8,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,6346415,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
808,9,Savage Love (Laxed - Siren Beat),Jawsh 685,5276143,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,56mfhUDKa1vec6rSLZV5Eg,nz pop,,
809,10,We Paid (feat. 42 Dugg),Lil Baby,5217598,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
810,11,THE SCOTTS,THE SCOTTS,5027388,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,2PaZWGu5T5nHjY2xxAkFsT,unspecified,,
811,12,The Box,Roddy Ricch,4930664,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
812,13,Roses - Imanbek Remix,SAINt JHN,4738035,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0H39MdGGX6dbnnQPt6NQkZ,melodic rap,rap,slap house
813,14,Toosie Slide,Drake,4405390,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
814,15,Got It On Me,Pop Smoke,4359800,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
815,16,The Bigger Picture,Lil Baby,4288621,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
816,17,Savage Remix (feat. Beyoncé),Megan Thee Stallion,4255225,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
817,18,Dior,Pop Smoke,4250482,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
818,19,Sunday Best,Surfaces,4157094,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4ETSs924pXMzjIeD6E9b4u,bedroom soul,pop,
819,20,Rain On Me (with Ariana Grande),Lady Gaga,4147717,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,1HY2Jd0NmPuamShAr6KMms,dance pop,pop,post-teen pop
820,21,After Party,Don Toliver,4082970,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4Gso3d4CscCijv0lmajZWs,rap,trap,
821,22,WHATS POPPIN,Jack Harlow,3927468,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
822,23,death bed (coffee for your head),Powfu,3901561,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,6bmlMHgSheBauioMgKv2tn,emo rap,sad rap,
823,24,Aim For The Moon (feat. Quavo),Pop Smoke,3817303,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
824,25,Make It Rain (feat. Rowdy Rebel),Pop Smoke,3771274,https://open.spotify.com/track/71d7LaAgPcNcUopu3OzmP7,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
825,26,Walk Em Down (feat. Roddy Ricch),NLE Choppa,3736766,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0ErzCpIMyLcjPiwT4elrtZ,memphis hip hop,,
826,27,Gangstas,Pop Smoke,3720043,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
827,28,Intentions (feat. Quavo),Justin Bieber,3683263,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
828,29,Circles,Post Malone,3638785,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
829,30,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3602528,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
830,31,44 BullDog,Pop Smoke,3564802,https://open.spotify.com/track/7sjFIZ1g5QLJLGja3k592K,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
831,32,Chicago Freestyle (feat. Giveon),Drake,3555520,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
832,33,Wash Us In The Blood,Kanye West,3530365,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,5K4W6rqBFWDnAN6FQUkS6x,chicago rap,rap,
833,34,GO (feat. Juice WRLD),The Kid LAROI,3501099,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,,
834,35,Something Special,Pop Smoke,3379826,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
835,36,Flex (feat. Juice WRLD),Polo G,3355113,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
836,37,Creature (feat. Swae Lee),Pop Smoke,3347767,https://open.spotify.com/track/3eV2WT9YhfzkxbufnBF8wK,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
837,38,Life Is Good (feat. Drake),Future,3328759,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
838,39,Lucid Dreams,Juice WRLD,3292828,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
839,40,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,3210148,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,2hlmm7s2ICUX0LVIhVFlZQ,atl hip hop,melodic rap,rap
840,41,Righteous,Juice WRLD,3179864,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
841,42,Mood Swings (feat. Lil Tjay),Pop Smoke,3149228,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
842,43,Don't Start Now,Dua Lipa,3144174,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
843,44,Rags2Riches (feat. ATR Son Son),Rod Wave,3122270,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,45TgXXqMDdF8BkjA83OM7z,florida rap,,
844,45,Go Crazy,Chris Brown,3097685,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,7bXgB6jMjp9ATFy66eO08Z,dance pop,pop,pop rap
845,46,Yea Yea,Pop Smoke,3086658,https://open.spotify.com/track/0bjgQ24UZGwKikldIyEOgf,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
846,47,Break My Heart,Dua Lipa,3073354,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
847,48,Adore You,Harry Styles,3053456,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
848,49,Prospect (ft. Lil Baby),iann dior,3036504,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,6ASri4ePR7RlsvIQgWPJpS,melodic rap,pop rap,
849,50,Supalonely,BENEE,2982707,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0Cp8WN4V8Tu4QJQwCN5Md4,alt z,nz pop,pop
850,51,Stuck with U (with Justin Bieber),Ariana Grande,2982704,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,
851,52,Say So,Doja Cat,2927655,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
852,53,How You Like That,BLACKPINK,2915706,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,41MozSoPIsD1dJM0CLPjZF,k-pop,k-pop girl group,
853,54,21,Polo G,2905478,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
854,55,goosebumps,Travis Scott,2876381,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,
855,56,Before You Go,Lewis Capaldi,2846999,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4GNC7GD6oZMSxPGyXy4MNB,pop,uk pop,
856,57,Robbery,Juice WRLD,2846362,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
857,58,What You Know Bout Love,Pop Smoke,2826920,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
858,59,All Girls Are The Same,Juice WRLD,2826714,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
859,60,Snitching (feat. Quavo & Future),Pop Smoke,2792651,https://open.spotify.com/track/2FhEj9lvEIaJihjFprRrGt,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
860,61,hot girl bummer,blackbear,2778873,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,2cFrymmkijnjDg9SS92EPM,electropop,pop,pop rap
861,62,Someone You Loved,Lewis Capaldi,2750372,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4GNC7GD6oZMSxPGyXy4MNB,pop,uk pop,
862,63,HIGHEST IN THE ROOM,Travis Scott,2742680,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,
863,64,Enjoy Yourself (feat. Karol G),Pop Smoke,2740315,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
864,65,Ballin' (with Roddy Ricch),Mustard,2736027,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0YinUQ50QDB7ZxSCLyQ40k,cali rap,hip hop,pop rap
865,66,Bad Bitch From Tokyo (Intro),Pop Smoke,2712082,https://open.spotify.com/track/4OGIeHtYhRTJ8iW21UUyZW,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
866,67,Stunnin' (feat. Harm Franklin),Curtis Waters,2710135,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,2JbE7jUIGtpXSzytnyMg6U,unspecified,,
867,68,Life's A Mess (feat. Halsey),Juice WRLD,2709057,https://open.spotify.com/track/1yHdZ9S6rBlNPH3LDNMy2P,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
868,69,Tommy Lee (feat. Post Malone),Tyla Yaweh,2684479,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,1MXZ0hsGic96dWRDKwAwdr,cali rap,melodic rap,pop rap
869,70,High Fashion (feat. Mustard),Roddy Ricch,2683146,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
870,71,Be Kind (with Halsey),Marshmello,2683011,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,64KEffDW9EtZ1y2vBYgq8T,brostep,edm,pop
871,72,ily (i love you baby) (feat. Emilee),Surf Mesa,2681885,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,1lmU3giNF3CSbkVSQmLpHQ,tropical house,,
872,73,Falling,Trevor Daniel,2678746,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,7uaIm6Pw7xplS8Dy06V6pT,alternative r&b,melodic rap,pop rap
873,74,ROXANNE,Arizona Zervas,2666407,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,
874,75,Are You Bored Yet? (feat. Clairo),Wallows,2656363,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0NIPkIjTV8mB795yEIiPYL,indie pop,modern rock,pop
875,76,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2599190,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
876,77,GOOBA,6ix9ine,2580450,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,7gZfnEnfiaHzxARJ2LeXrf,emo rap,,
877,78,Deep End Freestyle,Sleepy Hallow,2557247,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,6EPlBSH2RSiettczlz7ihV,brooklyn drill,nyc rap,
878,79,West Coast Shit (feat. Tyga & Quavo),Pop Smoke,2545924,https://open.spotify.com/track/1JDhNQ0oOT7XpclZn3aQ8F,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
879,80,Dance Monkey,Tones And I,2477476,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,2NjfBq1NflQcKSeiDooVjY,australian pop,pop,
880,81,SICKO MODE,Travis Scott,2454808,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,
881,82,BOP,DaBaby,2412715,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
882,83,Breaking Me,Topic,2390651,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0u6GtibW46tFX7koQ6uNJZ,dance pop,edm,german dance
883,84,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",Ty Dolla $ign,2378852,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,7c0XG5cIJTrrAgEC3ULPiq,pop,pop rap,r&b
884,85,Chasin' You,Morgan Wallen,2368732,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,,
885,86,Godzilla (feat. Juice WRLD),Eminem,2315095,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,hip hop,rap
886,87,Emotionally Scarred,Lil Baby,2296581,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
887,88,Hasta Que Dios Diga,Anuel AA,2294847,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,2R21vXR83lH98kGeO99Y66,latin,reggaeton,reggaeton flow
888,89,Jocelyn Flores,XXXTENTACION,2274889,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
889,90,Whiskey Glasses,Morgan Wallen,2258459,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,,
890,91,Shotta Flow 5,NLE Choppa,2216569,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0ErzCpIMyLcjPiwT4elrtZ,memphis hip hop,,
891,92,Play Date,Melanie Martinez,2189818,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,63yrD80RY3RNEM2YDpUpO8,alt z,dance pop,electropop
892,93,Heartless (feat. Morgan Wallen),Diplo,2189670,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,5fMUXHkw8R8eOP2RNVYEZX,bmore,dance pop,edm
893,94,Girls in the Hood,Megan Thee Stallion,2169238,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
894,95,Flood My Wrist (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,2104159,https://open.spotify.com/track/5Tj4faD9lGyMw8ZatUYR6G,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,31W5EY0aAly4Qieq6OFu6I,melodic rap,pop rap,rap
895,96,Tunnel Vision (Outro),Pop Smoke,2097072,https://open.spotify.com/track/2SxR5RitJdsG6wINvJLBSD,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
896,97,Myron,Lil Uzi Vert,2090024,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
897,98,In Your Eyes,The Weeknd,2075634,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
898,99,SAD!,XXXTENTACION,2062966,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
899,100,everything i wanted,Billie Eilish,2057171,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-07-03--2020-07-10.csv,July,2020-07-03,27,Top 200,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
